PrimaryIDNo,TrackNo,CompanyName,DBA,Title1,Title2,textbox17,Address1,Address2,City,State,Zip,Phone,AltPhone,Fax,Website,Email,MailGroupDesc,PrimaryAddress,ComplaintAddress,CoServiceDesc
30084,EL010084,HONDO ELECTRIC SYSTEM,,HONDO ELECTRIC SYSTEM,VAL SANCHEZ,ELECTRIC SUPERINTENDENT,1000 AVENUE Y,,HONDO,TX,78861,8307415077,8307415077,,,vsanchez@hondo-tx.org,Company / Physical,True,False,MUNI
30084,EL010084,HONDO ELECTRIC SYSTEM,,HONDO ELECTRIC SYSTEM,SAMANTHA BURNS,ADMIN ASST PUBLIC WORKS,1600 AVE  M,,HONDO,TX,,8307415077,,,,sburns@hondo-tx.org,Contact,False,True,MUNI
30090,EL010087,JASPER LIGHT & POWER SYSTEM,,JASPER LIGHT & POWER SYSTEM,DANNY WADE,DIRECTOR,465 SOUTH MAIN STREET,,JASPER,TX,75951,4093844651,,4093843790,,,Company / Physical,False,False,MUNI
30090,EL010087,JASPER LIGHT & POWER SYSTEM,,JASPER LIGHT & POWER SYSTEM,DANNY WADE ,DIRECTOR,PO BOX 610,,JASPER,TX,75951,,,,,,Mailing / PO Box,True,False,MUNI
30090,EL010087,JASPER LIGHT & POWER SYSTEM,,,,,,,,TX,,,,,,ecarjr@jas.net,Contact,False,True,MUNI
30090,EL010087,JASPER LIGHT & POWER SYSTEM,,Secondary contact,,,,,,TX,,,,,,electricdept@jas.net,Contact,False,True,MUNI
30187,EL010092,KERRVILLE PUBLIC UTILITY BOARD,,KERRVILLE PUBLIC UTILITY BOARD,,,2250 MEMORIAL BLVD ,,KERRVILLE,TX,78028,8302573050,8302572883,8302578078,www.kpub.com,custserv@kpub.com,Company / Physical,False,False,MUNI
30187,EL010092,KERRVILLE PUBLIC UTILITY BOARD,,KERRVILLE PUBLIC UTILITY BOARD,CUSTOMER SERVICE,,P O  BOX 294999,,KERRVILLE,TX,78029-4999,8302573050,,,www.kpub.com,custserv@kpub.com,Mailing / PO Box,True,False,MUNI
30187,EL010092,KERRVILLE PUBLIC UTILITY BOARD,,KERRVILLE PUBLIC UTILITY BOARD,JO ANDERSON,CUSTOMER SERVICE SUPV ,P O  BOX 294999,,KERRVILLE,TX,78029-4999,8307928223,,,,janderson@kpub.com,Contact,False,True,MUNI
30096,EL010094,KIRBYVILLE LIGHT & POWER COMPANY,,KIRBYVILLE LIGHT & POWER COMPANY,,,107 S  ELIZABETH ST ,,KIRBYVILLE,TX,75956,4094234659,,4094233664,,,Company / Physical,True,False,MUNI
30096,EL010094,KIRBYVILLE LIGHT & POWER COMPANY,,Euleen Smith,City Secretary,,,,,TX,,,,,,cityki@inu.net,Contact,False,True,MUNI
30097,EL010103,LA GRANGE UTILITIES,,LA GRANGE UTILITIES,JACK THOMPSON,CITY MANAGER,155 E  COLORADO STREET,,LA GRANGE,TX,78945,9799683127,9799685805,9799685743,www.cityoflg.com,jthompson@cityoflg.com,Company / Physical,True,False,MUNI
30097,EL010103,LA GRANGE UTILITIES,,LA GRANGE UTILITIES,JACK THOMPSON,CITY MANAGER,155 E COLORADO,,LA GRANGE,TX,78945,9799685805,9799683127,9799685743,,jthompson@cityoflg.com,Contact,False,True,MUNI
30100,EL010096,LAMPASAS PUBLIC UTILITIES,,LAMPASAS PUBLIC UTILITIES,ROBYN WHITE,PUBLIC WORKS ADMIN ASSISTANT,312 EAST THIRD STREET,,LAMPASAS,TX,76550,5125566831,5125568315,5125562078,,robyn@cityoflampasas.com,Company / Physical,True,False,MUNI
30100,EL010096,LAMPASAS PUBLIC UTILITIES,,LAMPASAS PUBLIC UTILITIES,ROBYN WHITE,PUBLIC WORKS ADMIN ASSISTANT,312 EAST THIRD ST ,,LAMPASAS,TX,76550,5125568315,5125566831,5125562074,,ROBYN@CITYOFLAMPASAS.COM,Contact,False,True,MUNI
30102,EL010100,LEXINGTON MUNICIPAL ELECTRIC DEPARTMENT,,LEXINGTON MUNICIPAL ELECTRIC DEPARTMENT,PAM COX,CITY SECRETARY,PO BOX 56,,LEXINGTON,TX,78947,4097732221,,4097734878,,cityoflexington@reveillebroadband.com,Company / Physical,False,False,MUNI
30102,EL010100,LEXINGTON MUNICIPAL ELECTRIC DEPARTMENT,,LEXINGTON MUNICIPAL ELECTRIC DEPARTMENT,PAM COX,CITY SECRETARY,P O  BOX 56,,LEXINGTON,TX,78947,4097732221,,,,cityoflexington@reveillebroadband.com,Mailing / PO Box,True,False,MUNI
30102,EL010100,LEXINGTON MUNICIPAL ELECTRIC DEPARTMENT,,CITY OF LEXINGTON,TINA BIEHLE,CITY SECRETARY,604 WHEATLEY,PO BOX 56,LEXINGTON,TX,78947,9797732221EXT3,9797160658,9797733649,,TINA@CITYOFLEXINGTONTX.COM,Contact,False,True,MUNI
30103,EL010105,LIBERTY MUNICIPAL ELECTRIC SYSTEM,,LIBERTY MUNICIPAL ELECTRIC SYSTEM,,,1829 SAM HOUSTON,,LIBERTY,TX,77575,4093363684,,4093369846,,,Company / Physical,True,False,MUNI
30107,EL010106,LLANO UTILITIES,,LLANO UTILITIES,MARTY MANGUM,CITY MANAGER,301 W  MAIN STREET,,LLANO,TX,78643,3252474158,3252474158,3252474150,www.llanotx.com,cityadministrator@cityofllano.com,Company / Physical,True,False,MUNI
30107,EL010106,LLANO UTILITIES,,CITY OF LLANO,BRENNA OWENS,UTILITY SUPERVISOR,301 WEST MAIN,,LLANO,TX,78643,3252474158,,3252474150, www.llanotx.com,Bowens@cityofllano.com,Contact,False,True,MUNI
30108,EL010108,LOCKHART UTILITIES,,LOCKHART UTILITIES,STEVE LEWIS,CITY MANAGER,308 W  SAN ANTONIO ST,,LOCKHART,TX,78644,5123983461,5123983461,5123985103,,slews@lockhart-tx.org,Company / Physical,False,False,MUNI
30108,EL010108,LOCKHART UTILITIES,,LOCKHART UTILITIES,STEVE LEWIS,CITY MANAGER,P O  BOX 239,,LOCKHART,TX,78644,5123983461,,,,slewis@lockhart-tx.org,Mailing / PO Box,True,False,MUNI
30108,EL010108,LOCKHART UTILITIES,,LOCKHART UTILITIES,BOBBY LEOS,ELECTRIC SUPERINTENDENT,214 BUFKIN LN,,LOCKHART,TX,78644,5123986117,,,,bleos@lockhart-tx.org,Contact,False,True,MUNI
30108,EL010108,LOCKHART UTILITIES,,CITY OF LOCKHART,STEVE LEWIS,CITY MANAGER,308 W SAN ANTONIO ST,,LOCKHART,TX,78644,5123983461,,,,slewis@lockhart-tx.org,Contact,False,True,MUNI
30111,EL010097,LUBBOCK POWER & LIGHT SYSTEM,LP&L,"CITY OF LUBBOCK, ACTING BY AND THROUGH LUBBOCK POWER & LIGHT",OLIVIA PIERCE,EXECUTIVE ASSISTANT,1314 AVE. K 5TH FLOOR,,LUBBOCK,TX,79401,8067752501,8067752501,8067753112,http://www.lpandl.com/,OPierce@mylubbock.us,Company / Physical,False,False,MUNI
30111,EL010097,LUBBOCK POWER & LIGHT SYSTEM,LP&L,LUBBOCK POWER & LIGHT SYSTEM,MATTHEW ROSE,CHIEF PUBLIC AFFAIRS OFFICER,1314 AVENUE K,5TH FLOOR,LUBBOCK,TX,79401,8067753581,,8067753112,,MRose@mylubbock.us; marketops@mylubbock.us,Contact,False,True,MUNI
30112,EL010110,LULING UTILITIES,,LULING UTILITIES,MARK MCCLAUGHLIN,CITY MANAGER,509 E  CROCKETT ST,,LULING,TX,78648,8308752481,8308752481,8308752038,,mcmlaughlin@cityofluling.net,Company / Physical,False,False,MUNI
30112,EL010110,LULING UTILITIES,,LULING UTILITIES,MARK MCLAUGHLIN,CITY MANAGER,P O  BOX 630,,LULING,TX,78648,8308752481,8308752481,,,mmclaughlin@cityofluling.net,Mailing / PO Box,True,False,MUNI
30117,EL010112,MASON UTILITIES,,MASON UTILITIES,JOHN PALACIO,CITY ADMINISTRATOR,124 MOODY STREET,,MASON,TX,76856,3253476449,3253476556,3253475955,,john.palacio@cityofmason.us,Company / Physical,False,False,MUNI
30117,EL010112,MASON UTILITIES,,MASON UTILITIES,JOHN PALACIO,CITY ADMINISTRATOR,P O  BOX 68,,MASON,TX,76856,,,,,john.palacio@cityofmason.us,Mailing / PO Box,True,False,MUNI
30117,EL010112,MASON UTILITIES,,MASON UTILITIES,BRIAN BOUDREAUX,CITY ADMINISTRATOR,P O  BOX 68,,MASON,TX,76856,3253476449,3253476556,3253475955,,admincom@tstar.net,Contact,False,True,MUNI
30121,EL010115,MOULTON ELECTRIC DEPARTMENT,,MOULTON ELECTRIC DEPARTMENT,LUANN ROGERS,CITY ADMINISTRATOR,102 S  WEST ST,,MOULTON,TX,77975,3615964621,3615964621,3615967075,https://www.cityofmoulton.com/,citysec@cityofmoulton.com,Company / Physical,False,False,MUNI
30121,EL010115,MOULTON ELECTRIC DEPARTMENT,,MOULTON ELECTRIC DEPARTMENT,LUANN ROGERS,CITY ADMINISTRATOR,BOX 369,,MOULTON,TX,77975,3615964621,3615964621,3615967075,https://www.cityofmoulton.com/,citysec@cityofmoulton.com,Mailing / PO Box,True,False,MUNI
30123,EL010119,NEW BRAUNFELS UTILITIES,,NEW BRAUNFELS UTILITIES,JUSTIN GREEN,DIRECTOR OF ELECTRIC SERVICES,355 FM 306,,NEW BRAUNFELS,TX,78130,8306088823,8666298400,8306088814,www.nbutexas.com,jugreen@nbutexas.com,Company / Physical,False,False,MUNI
30123,EL010119,NEW BRAUNFELS UTILITIES,,NEW BRAUNFELS UTILITIES,,,263 MAIN PLAZA,,NEW BRAUNFELS,TX,78130,8306298400,8666298400,,,customerservice@nbutexas.com,Contact,False,True,MUNI
30181,EL010121,NEWTON MUNICIPAL UTILITIES,,CITY OF NEWTON,DONALD H MEEK,CITY ADMINISTRATOR,101 N ST.,,NEWTON,TX,75966,4093795061,4093795061,4093795065,www.cityofnewton.com,donnie@newtontexas.org,Company / Physical,True,False,MUNI
30181,EL010121,NEWTON MUNICIPAL UTILITIES,,NEWTON MUNICIPAL UTILITIES,DONALD H MEEK,CITY ADMINISTRATOR,P O  BOX 889,,NEWTON,TX,75966,4093795061,4093795061,4093795065,www.cityofnewton.com,donnie@newtontexas.org,Mailing / PO Box,False,False,MUNI
30132,EL010134,ROBSTOWN UTILITY SYSTEM,,ROBSTOWN UTILITY SYSTEMS,ROLAND L RAMOS,SUPERINTENDENT,101 E  MAIN STREET,,ROBSTOWN,TX,78380,3613873554,3613873554,3613879353,www.robstownutilitysystems.org,roland@cityofrobstown.com,Company / Physical,False,False,MUNI
30132,EL010134,ROBSTOWN UTILITY SYSTEM,,ROBSTOWN UTILITY SYSTEMS,ROLAND L RAMOS,SUPERINTENDENT,P O  BOX 71,,ROBSTOWN,TX,78380,3613873554,,,www.robstownutilitysystems.org,roland@robstownutilities.com,Mailing / PO Box,True,False,MUNI
30132,EL010134,ROBSTOWN UTILITY SYSTEM,,ROBSTOWN UTILITY SYSTEM,ROLAND L RAMOS,SUPERINTENDENT OF UTILITIES,101 E  MAIN ST ,,ROBSTOWN,TX,78380,3613873554,,3613879353,www.robstownutilitysystems.org,roland@robstownutilities.com,Contact,False,True,MUNI
30135,EL010136,SAN AUGUSTINE LIGHT & WATER DEPARTMENT,,SAN AUGUSTINE LIGHT & WATER DEPT,,,301 S  HARRISON STREET,,SAN AUGUSTINE,TX,75972,9362752121,9362752121,9362759146,City Of San Augustine,info@cityofsanaugustinetx.gov,Company / Physical,True,False,MUNI
30184,EL010148,SAN MARCOS ELECTRIC UTILITY,,SAN MARCOS TX UTILITIES,TYLER J. HJORTH,DIRECTOR OF UTILITIES,630 E HOPKINS ST,,SAN MARCOS,TX,78666,5123938300,5123938300,,www.sanmarcostx.gov,smeu_info@sanmarcostx.gov,Company / Physical,True,False,MUNI
30184,EL010148,SAN MARCOS ELECTRIC UTILITY,,SAN MARCOS TX UTILITES,BRIAN MCHENRY,ASSISTANT DIRECTOR-UTILITES,63O E HOPKINS ST,,SAN MARCOS,TX,78666,8172015812,5123938300,,,BMcHenry@sanmarcostx.gov,Contact,False,True,MUNI
30186,EL010156,SAN SABA CITY OF,,SAN SABA CITY OF,,,303 S  CLEAR ST ,,SAN SABA,TX,76877-0788,9153725144,,9153723989,,sansaba@centex.net,Company / Physical,True,False,MUNI
30186,EL010156,SAN SABA CITY OF,,SAN SABA CITY OF,,,P O  BOX 788,,SAN SABA,TX,76877-0788,9153725144,,,,,Mailing / PO Box,False,False,MUNI
30186,EL010156,SAN SABA CITY OF,,Cindy Stafford,Administrative Assistant,,PO Box 788,,San Saba,TX,76877,9153725144,,9153723989,,sansaba@centex.net,Contact,False,True,MUNI
30138,EL010147,SANGER ELECTRIC SYSTEM,,CITY OF SANGER TEXAS,JOHN NOBLITT,CITY MANAGER,503 ELM STREET,,SANGER,TX,76266,9404587930,9403919423,9404584180,https://www.sangertexas.org/,JNoblitt@sangertexas.org,Company / Physical,False,False,MUNI
30138,EL010147,SANGER ELECTRIC SYSTEM,,CITY OF SANGER TEXAS,JOHN NOBLITT,CITY MANAGER,P O  BOX 1729,,SANGER,TX,76266,9404587930,9404587930,9404584180,https://www.sangertexas.org/,jnoblitt@sangertexas.org,Mailing / PO Box,True,False,MUNI
30139,EL010138,SCHULENBURG UTILITIES DEPARTMENT,,SCHULENBURG UTILITIES DEPARTMENT,TAMI WALKER,CITY ADMINISTRATOR,535 N MAIN STREET,,SCHULENBURG,TX,78956,9797434126,9797434126,9797434760,https://schulenburgtx.org/,t.walker@schulenburgtx.org,Company / Physical,False,False,MUNI
30139,EL010138,SCHULENBURG UTILITIES DEPARTMENT,,SCHULENBURG UTILITIES DEPARTMENT,TAMI WALKER,CITY ADMINISTRATOR,P O  BOX 8,,SCHULENBURG,TX,78956,9797434126,9797434126,9797434760,https://schulenburgtx.org/,t.walker@schulenburgtx.org,Mailing / PO Box,True,False,MUNI
30140,EL010139,SEGUIN ELECTRIC SYSTEM,,SEGUIN ELECTRIC SYSTEM,RICK CORTES,DEPUTY CITY MANAGER,210 E  GONZALES,P O  BOX 591,SEGUIN,TX,78156,8303793212,8304012401,8304012499,www.seguintexas.gov,utility@seguintexas.gov,Company / Physical,False,False,MUNI
30140,EL010139,SEGUIN ELECTRIC SYSTEM,,** COPY RECORD ** SEGUIN ELECTRIC SYSTEM,CLARENCE SMITH,DIRECTOR OF UTILITIES,P O  BOX 591,,SEGUIN,TX,78156,8303793212,,,www.seguintexas.gov,csmith@seguintexas.gov,Mailing / PO Box,False,False,MUNI
30140,EL010139,SEGUIN ELECTRIC SYSTEM,,SEGUIN ELECTRIC SYSTEM,CLARENCE SMITH,DIRECTOR OF UTILITIES,P O  BOX 591,,SEGUIN,TX,78156,8303793212,,,www.seguintexas.gov,csmith@seguintexas.gov,Mailing / PO Box,True,False,MUNI
30140,EL010139,SEGUIN ELECTRIC SYSTEM,,SEGUIN ELECTRIC SYSTEM,RICK CORTES,DEPUTY CITY MANAGER,PO  BOX 591,,SEGUIN,TX,78156,8303793212,,,,rcortes@seguintexas.gov,Contact,False,True,MUNI
30142,EL010163,SEYMOUR CITY GOVERNMENT,,SEYMOUR CITY GOVERNMENT,DR. JEFFREY BRASHER,CITY ADMINISTRATOR,301 WASHINGTON STREET,,SEYMOUR,TX,76380,9408893148,9408893148,9408898882,https://cityofseymour.org/,ctorrez@cityofseymour.org,Company / Physical,False,False,MUNI
30142,EL010163,SEYMOUR CITY GOVERNMENT,,SEYMOUR CITY GOVERNMENT,,,P O  BOX 31,,SEYMOUR,TX,76380,9408883148,,,,ctorrez@cityofseymour.org,Mailing / PO Box,True,False,MUNI
30142,EL010163,SEYMOUR CITY GOVERNMENT,,SEYMOUR CITY GOVERNMENT,SECONDARY ADDRESS,,,,,TX,,,,,,esimpson@cityofseymour.org,Contact,False,True,MUNI
30142,EL010163,SEYMOUR CITY GOVERNMENT,,SEYMOUR CITY GOVERNMENT,JOE SHEPHARD   CITY MANAGER,,PO BOX 31,,SEYMOUR,TX,76380-0031,,,,,jshepard@dtnspeed.net,Contact,False,True,MUNI
30143,EL010142,SHINER LIGHT & WATER UTILITIES,,SHINER LIGHT & WATER UTILITIES,NATALIE FRIC,CITY SECRETARY,810 N AVENUE E,,SHINER,TX,77984,3615943362,3615943362,,https://www.shinertexas.gov/,natalie.fric@shinertexas.gov,Company / Physical,False,False,MUNI
30143,EL010142,SHINER LIGHT & WATER UTILITIES,,SHINER LIGHT & WATER UTILITIES,NATALIE FRIC,CITY SECRETARY,P O  BOX 308,,SHINER,TX,77984,3615943362,3615943362,,https://www.shinertexas.gov/,natalie.fric@shinertexas.gov,Mailing / PO Box,True,False,MUNI
30144,EL010145,SMITHVILLE UTILITIES DEPARTMENT,,SMITHVILLE UTILITIES DEPARTMENT,TEX MIDDLEBROOK,CITY MANAGER,317 MAIN STREET,,SMITHVILLE,TX,78957,5122373267,5122373282,5122374549,,Texmid@aol.com,Company / Physical,False,False,MUNI
30144,EL010145,SMITHVILLE UTILITIES DEPARTMENT,,SMITHVILLE UTILITIES DEPARTMENT,TEX MIDDLEBROOK,CITY MANAGER,P O  BOX 449,317 MAIN STREET,SMITHVILLE,TX,78957,5122373267,5122373282,5122374549,www.ci.smithville.tx.us,texmid@aol.com,Mailing / PO Box,True,False,MUNI
30144,EL010145,SMITHVILLE UTILITIES DEPARTMENT,,SMITHVILLE UTILITIES DEPARTMENT,TEX MIDDLEBROOK,CITY MANAGER,P O  BOX 449,317 MAIN ST ,SMITHVILLE,TX,78957,5122373267,5122373282,5122374549,,texmid@aol.com,Contact,False,True,MUNI
30159,EL010169,TEXAS MUNICIPAL POWER AGENCY,,TEXAS MUNICIPAL POWER AGENCY,DANIEL MEADOWS,GENERAL MANAGER,2751 NASH ST,SUITE 130,BRYAN,TX,77802,9792094612,9792094612,,www.texasmpa.org/home.htm,dmeadows@texasmpa.org,Company / Physical,False,False,MUNI
30159,EL010169,TEXAS MUNICIPAL POWER AGENCY,,TEXAS MUNICIPAL POWER AGENCY,DANIEL MEADOWS,GENERAL MANAGER,P O  BOX 7000,,BRYAN,TX,77805-7000,9792094612,,,,dmeadows@texasmpa.org,Mailing / PO Box,True,False,MUNI
30159,EL010169,TEXAS MUNICIPAL POWER AGENCY,,TEXAS MUNICIPAL POWER AGENCY,DANIEL MEADOWS,GENERAL MANAGER,PO BOX 7000,,BRYAN,TX,77805,9792094612,,,, dmeadows@texasmpa.org,Contact,False,True,MUNI
,EL070036,TEXAS PUBLIC POWER ASSOCIATION,TPPA,TEXAS PUBLIC POWER ASSOCIATION,SHELLY BOTKIN,EXECUTIVE DIRECTOR,3410 FAR WEST BLVD.,SUITE 280,AUSTIN,TX,78731,5122975228,5124725965,,,sbotkin@tppa.com,Company / Physical,True,False,MUNI
30161,EL010166,TIMPSON LIGHT & WATER DEPARTMENT,,CITY OF TIMPSON,LETITIA POINDEXTER,CITY SECRETARY,456 JACOB ST.,,TIMPSON,TX,75975,9362542421,9362542422,9362542933,www.cityoftimpson.com,citysecretary@cityoftimpson.com,Company / Physical,False,False,MUNI
30161,EL010166,TIMPSON LIGHT & WATER DEPARTMENT,,CITY OF TIMPSON,LETITIA POINDEXTER,CITY SECRETARY,P O  BOX 369,,TIMPSON,TX,75975,9362542421,,9362542933,www.cityoftimpson.com,citysecretary@cityoftimpson.com,Mailing / PO Box,True,False,MUNI
30161,EL010166,TIMPSON LIGHT & WATER DEPARTMENT,,TIMPSON LIGHT & WATER DEPARTMENTS,LETITIA POINDEXTER,CITY SECRETARY,PO BOX 369,,TIMPSON,TX,75975,9362542421,9362542422,9362542933,www.cityoftimpson.com,citysecretary@cityoftimpson.com,Contact,False,True,MUNI
30163,EL010167,TULIA MUNICIPAL POWER & LIGHT,,TULIA MUNICIPAL POWER & LIGHT,STEVE STOUT,PUBLIC UTILITIES DIRECTOR,127 S W  2ND,P O  BOX 847,TULIA,TX,79088,8069953547,8069953547,8069952331,,sstout@tulia-tx.gov,Company / Physical,True,False,MUNI
30163,EL010167,TULIA MUNICIPAL POWER & LIGHT,,TULIA MUNICIPAL POWER & LIGHT,STEVE STOUT,PUBLIC UTILITIES DIR ,P O  BOX 847,,TULIA,TX,79088,8069953547,,8069952331,,sstout@tulia-tx.gov,Contact,False,True,MUNI
30167,EL010175,WAELDER ELECTRIC DEPARTMENT,,CITY OF WAELDER,PAUL ZEPEDA,CITY MANAGER,P O BOX 427,,WAELDER,TX,78959,8307887331,8307887331,8307887432,,citymanager@waeldertexas.gov,Company / Physical,False,False,MUNI
30167,EL010175,WAELDER ELECTRIC DEPARTMENT,,CITY OF WAELDER,PAUL ZEPEDA,CITY MANAGER,P O  BOX 427,,WAELDER,TX,78959,8307887331,8307887331,,,citymanager@waeldertexas.gov,Mailing / PO Box,True,False,MUNI
30168,EL010177,WEATHERFORD MUNICIPAL UTILITY SYSTEM,,WEATHERFORD MUNICIPAL UTILITY SYSTEM,JOE FARLEY,DIRECTOR OF ELECTRIC UTILITIES,917 EUREKA STREET,,WEATHERFORD,TX,76086,8175984272,8175984000,8175984140,,jfarley@weatherfordtx.gov,Company / Physical,True,False,MUNI
30168,EL010177,WEATHERFORD MUNICIPAL UTILITY SYSTEM,,WEATHERFORD MUNICIPAL UTILITY SYSTEM,ANDREA MCDONALD,CITY SECRETARY,917 EUREKA STREET,,WEATHERFORD,TX,76086,8175984202,,8175984140,,amcdonald@weatherfordtx.gov  ,Contact,False,True,MUNI
30169,EL010181,WEIMAR ELECTRIC UTILITIES,,WEIMAR ELECTRIC UTILITIES,DONALD D. DIXSON JR.,CITY MANAGER,106 E MAIN ST,,WEIMAR,TX,78962,9797258554,9797258554,9797258488,,ddixson@weimartx.gov,Company / Physical,False,False,MUNI
30169,EL010181,WEIMAR ELECTRIC UTILITIES,,WEIMAR ELECTRIC UTILITIES,DONALD D. DIXSON JR.,CITY MANGER,106 E MAIN ST.,,WEIMAR,TX,78962,9797258554,,,weimartexas.org,ddixson@weimartx.gov,Mailing / PO Box,True,False,MUNI
30169,EL010181,WEIMAR ELECTRIC UTILITIES,,WEIMAR ELECTRIC UTILITIES,DAVID MASON,FINANCE DIRECTOR,106 E MAIN ST,,WEIMAR,TX,78962,9797258554,,,,dmason@weimartx.gov,Contact,False,True,MUNI
,EL010006,WEST TEXAS MUNICIPAL POWER AGENCY,,WEST TEXAS MUNICIPAL POWER AGENCY,,,,,LUBBOCK,TX,79457,8067672501,,8067639711,,,Company / Physical,False,False,MUNI
,EL010006,WEST TEXAS MUNICIPAL POWER AGENCY,,WEST TEXAS MUNICIPAL POWER AGENCY,,,P O  BOX 2000,,LUBBOCK,TX,79457,8067672501,,,,,Mailing / PO Box,True,False,MUNI
30173,EL010180,WHITESBORO ELECTRIC UTILITY,,WHITESBORO ELECTRIC UTILITY,PHIL HARRIS,CITY ADMINISTRATOR,111 W MAIN STREET,,WHITESBORO,TX,76273,9035644005,9035644005,9035646015,,PHARRIS@WHITESBOROTEXAS.COM,Company / Physical,False,False,MUNI
30173,EL010180,WHITESBORO ELECTRIC UTILITY,,WHITESBORO ELECTRIC UTILITY,PHIL HARRIS,CITY SECRETARY,P O  BOX 340,,WHITESBORO,TX,76273,9035644005,,,,pharris@whitesborotexas.com,Mailing / PO Box,True,False,MUNI
30173,EL010180,WHITESBORO ELECTRIC UTILITY,,WHITESBORO ELECTRIC UTILITY,TERESA NINO,CITY SECRETARY,PO  BOX 340,,WHITESBORO,TX,76273,9035643311,,,,tnino@whitesborotexas.com,Contact,False,True,MUNI
30177,EL010184,YOAKUM MUNICIPAL UTILITIES,,YOAKUM MUNICIPAL UTILITIES,MICHAEL MITCHELL,CITY MANAGER,808 HWY 77A SOUTH,,YOAKUM,TX,77995,3612936321,3612936321,3612933318,www.cityofyoakum.org,citymanager@yoakumtx.gov,Company / Physical,False,False,MUNI
30177,EL010184,YOAKUM MUNICIPAL UTILITIES,,YOAKUM MUNICIPAL UTILITIES,MICHAEL MITCHELL,CITY MANAGER,808 HWY 77A SOUTH,P O  BOX 738,YOAKUM,TX,77995,3612936321,3612936322,3612933318,,citymanager@yoakumtx.gov,Contact,False,True,MUNI

